Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
Combined,2021-22,2022,18,Overall,Overall,"A/PI, non-Hispanic",Overall,3.5,168.6,2022-05-07T00:00:00.000
Combined,2021-22,2022,19,Overall,Overall,"A/PI, non-Hispanic",Overall,4.4,173,2022-05-14T00:00:00.000
Combined,2021-22,2022,20,Overall,Overall,"A/PI, non-Hispanic",Overall,5.1,178.1,2022-05-21T00:00:00.000
Combined,2021-22,2022,21,Overall,Overall,"A/PI, non-Hispanic",Overall,5.3,183.4,2022-05-28T00:00:00.000
Combined,2021-22,2022,22,Overall,Overall,"A/PI, non-Hispanic",Overall,4.5,187.9,2022-06-04T00:00:00.000
Combined,2021-22,2022,23,Overall,Overall,"A/PI, non-Hispanic",Overall,5.7,193.6,2022-06-11T00:00:00.000
Combined,2021-22,2022,24,Overall,Overall,"A/PI, non-Hispanic",Overall,4.9,198.5,2022-06-18T00:00:00.000
Combined,2021-22,2022,25,Overall,Overall,"A/PI, non-Hispanic",Overall,5.9,204.4,2022-06-25T00:00:00.000
Combined,2021-22,2022,26,Overall,Overall,"A/PI, non-Hispanic",Overall,6.4,210.8,2022-07-02T00:00:00.000
Combined,2021-22,2022,27,Overall,Overall,"A/PI, non-Hispanic",Overall,7,217.8,2022-07-09T00:00:00.000
Combined,2021-22,2022,28,Overall,Overall,"A/PI, non-Hispanic",Overall,7.4,225.2,2022-07-16T00:00:00.000
Combined,2021-22,2022,29,Overall,Overall,"A/PI, non-Hispanic",Overall,7.3,232.5,2022-07-23T00:00:00.000
Combined,2021-22,2022,30,Overall,Overall,"A/PI, non-Hispanic",Overall,7.1,239.6,2022-07-30T00:00:00.000
Combined,2021-22,2022,31,Overall,Overall,"A/PI, non-Hispanic",Overall,5.5,245.1,2022-08-06T00:00:00.000
Combined,2021-22,2022,32,Overall,Overall,"A/PI, non-Hispanic",Overall,5.2,250.3,2022-08-13T00:00:00.000
Combined,2021-22,2022,33,Overall,Overall,"A/PI, non-Hispanic",Overall,5.7,256,2022-08-20T00:00:00.000
Combined,2021-22,2022,34,Overall,Overall,"A/PI, non-Hispanic",Overall,5.3,261.3,2022-08-27T00:00:00.000
Combined,2021-22,2022,35,Overall,Overall,"A/PI, non-Hispanic",Overall,4.7,266,2022-09-03T00:00:00.000
Combined,2021-22,2022,36,Overall,Overall,"A/PI, non-Hispanic",Overall,4.1,270.1,2022-09-10T00:00:00.000
Combined,2021-22,2022,37,Overall,Overall,"A/PI, non-Hispanic",Overall,3.8,273.9,2022-09-17T00:00:00.000
Combined,2021-22,2022,38,Overall,Overall,"A/PI, non-Hispanic",Overall,3.8,277.7,2022-09-24T00:00:00.000
Combined,2021-22,2022,39,Overall,Overall,"A/PI, non-Hispanic",Overall,4.1,281.8,2022-10-01T00:00:00.000
Combined,2021-22,2021,40,Overall,Overall,"AI/AN, non-Hispanic",Overall,22,22,2021-10-09T00:00:00.000
Combined,2021-22,2021,41,Overall,Overall,"AI/AN, non-Hispanic",Overall,35,57,2021-10-16T00:00:00.000
Combined,2021-22,2021,42,Overall,Overall,"AI/AN, non-Hispanic",Overall,28.6,85.5,2021-10-23T00:00:00.000
Combined,2021-22,2021,43,Overall,Overall,"AI/AN, non-Hispanic",Overall,34.7,120.2,2021-10-30T00:00:00.000
Combined,2021-22,2021,44,Overall,Overall,"AI/AN, non-Hispanic",Overall,38.7,158.9,2021-11-06T00:00:00.000
Combined,2021-22,2021,45,Overall,Overall,"AI/AN, non-Hispanic",Overall,31.2,190.1,2021-11-13T00:00:00.000
Combined,2021-22,2021,46,Overall,Overall,"AI/AN, non-Hispanic",Overall,36,226.1,2021-11-20T00:00:00.000
Combined,2021-22,2021,47,Overall,Overall,"AI/AN, non-Hispanic",Overall,29,255.1,2021-11-27T00:00:00.000
Combined,2021-22,2021,48,Overall,Overall,"AI/AN, non-Hispanic",Overall,44.1,299.2,2021-12-04T00:00:00.000
Combined,2021-22,2021,49,Overall,Overall,"AI/AN, non-Hispanic",Overall,27.4,326.6,2021-12-11T00:00:00.000
Combined,2021-22,2021,50,Overall,Overall,"AI/AN, non-Hispanic",Overall,30.4,357,2021-12-18T00:00:00.000
Combined,2021-22,2021,51,Overall,Overall,"AI/AN, non-Hispanic",Overall,26.4,383.4,2021-12-25T00:00:00.000
Combined,2021-22,2021,52,Overall,Overall,"AI/AN, non-Hispanic",Overall,38.7,422.2,2022-01-01T00:00:00.000
Combined,2021-22,2022,1,Overall,Overall,"AI/AN, non-Hispanic",Overall,46.8,468.9,2022-01-08T00:00:00.000
Combined,2021-22,2022,2,Overall,Overall,"AI/AN, non-Hispanic",Overall,43.9,512.8,2022-01-15T00:00:00.000
Combined,2021-22,2022,3,Overall,Overall,"AI/AN, non-Hispanic",Overall,36.1,548.9,2022-01-22T00:00:00.000
Combined,2021-22,2022,4,Overall,Overall,"AI/AN, non-Hispanic",Overall,35.5,584.4,2022-01-29T00:00:00.000
Combined,2021-22,2022,5,Overall,Overall,"AI/AN, non-Hispanic",Overall,30.1,614.5,2022-02-05T00:00:00.000
Combined,2021-22,2022,6,Overall,Overall,"AI/AN, non-Hispanic",Overall,27,641.4,2022-02-12T00:00:00.000
Combined,2021-22,2022,7,Overall,Overall,"AI/AN, non-Hispanic",Overall,17.2,658.6,2022-02-19T00:00:00.000
Combined,2021-22,2022,8,Overall,Overall,"AI/AN, non-Hispanic",Overall,10.8,669.4,2022-02-26T00:00:00.000
Combined,2021-22,2022,9,Overall,Overall,"AI/AN, non-Hispanic",Overall,8.1,677.5,2022-03-05T00:00:00.000
Combined,2021-22,2022,10,Overall,Overall,"AI/AN, non-Hispanic",Overall,7.6,685.1,2022-03-12T00:00:00.000
Combined,2021-22,2022,11,Overall,Overall,"AI/AN, non-Hispanic",Overall,7.3,692.3,2022-03-19T00:00:00.000
Combined,2021-22,2022,12,Overall,Overall,"AI/AN, non-Hispanic",Overall,5.9,698.3,2022-03-26T00:00:00.000
Combined,2021-22,2022,13,Overall,Overall,"AI/AN, non-Hispanic",Overall,6.6,704.9,2022-04-02T00:00:00.000
Combined,2021-22,2022,14,Overall,Overall,"AI/AN, non-Hispanic",Overall,5.4,710.3,2022-04-09T00:00:00.000
Combined,2021-22,2022,15,Overall,Overall,"AI/AN, non-Hispanic",Overall,6.2,716.6,2022-04-16T00:00:00.000
Combined,2021-22,2022,16,Overall,Overall,"AI/AN, non-Hispanic",Overall,6.1,722.6,2022-04-23T00:00:00.000
Combined,2021-22,2022,17,Overall,Overall,"AI/AN, non-Hispanic",Overall,11.8,734.4,2022-04-30T00:00:00.000
Combined,2021-22,2022,18,Overall,Overall,"AI/AN, non-Hispanic",Overall,9.6,744,2022-05-07T00:00:00.000
Combined,2021-22,2022,19,Overall,Overall,"AI/AN, non-Hispanic",Overall,6.6,750.6,2022-05-14T00:00:00.000
Combined,2021-22,2022,20,Overall,Overall,"AI/AN, non-Hispanic",Overall,8.2,758.8,2022-05-21T00:00:00.000
Combined,2021-22,2022,21,Overall,Overall,"AI/AN, non-Hispanic",Overall,12,770.8,2022-05-28T00:00:00.000
Combined,2021-22,2022,22,Overall,Overall,"AI/AN, non-Hispanic",Overall,12.8,783.6,2022-06-04T00:00:00.000
Combined,2021-22,2022,23,Overall,Overall,"AI/AN, non-Hispanic",Overall,8.4,792,2022-06-11T00:00:00.000
Combined,2021-22,2022,24,Overall,Overall,"AI/AN, non-Hispanic",Overall,8.6,800.6,2022-06-18T00:00:00.000
Combined,2021-22,2022,25,Overall,Overall,"AI/AN, non-Hispanic",Overall,17.2,817.8,2022-06-25T00:00:00.000
Combined,2021-22,2022,26,Overall,Overall,"AI/AN, non-Hispanic",Overall,11.8,829.6,2022-07-02T00:00:00.000
Combined,2021-22,2022,27,Overall,Overall,"AI/AN, non-Hispanic",Overall,8.9,838.5,2022-07-09T00:00:00.000
Combined,2021-22,2022,28,Overall,Overall,"AI/AN, non-Hispanic",Overall,12.9,851.4,2022-07-16T00:00:00.000
Combined,2021-22,2022,29,Overall,Overall,"AI/AN, non-Hispanic",Overall,15.6,867,2022-07-23T00:00:00.000
Combined,2021-22,2022,30,Overall,Overall,"AI/AN, non-Hispanic",Overall,14.5,881.5,2022-07-30T00:00:00.000
Combined,2021-22,2022,31,Overall,Overall,"AI/AN, non-Hispanic",Overall,10.8,892.3,2022-08-06T00:00:00.000
Combined,2021-22,2022,32,Overall,Overall,"AI/AN, non-Hispanic",Overall,15.1,907.4,2022-08-13T00:00:00.000
Combined,2021-22,2022,33,Overall,Overall,"AI/AN, non-Hispanic",Overall,14,921.4,2022-08-20T00:00:00.000
Combined,2021-22,2022,34,Overall,Overall,"AI/AN, non-Hispanic",Overall,6.5,927.9,2022-08-27T00:00:00.000
Combined,2021-22,2022,35,Overall,Overall,"AI/AN, non-Hispanic",Overall,9.1,937,2022-09-03T00:00:00.000
Combined,2021-22,2022,36,Overall,Overall,"AI/AN, non-Hispanic",Overall,11.3,948.3,2022-09-10T00:00:00.000
Combined,2021-22,2022,37,Overall,Overall,"AI/AN, non-Hispanic",Overall,5.1,953.4,2022-09-17T00:00:00.000
Combined,2021-22,2022,38,Overall,Overall,"AI/AN, non-Hispanic",Overall,7.8,961.2,2022-09-24T00:00:00.000
Combined,2021-22,2022,39,Overall,Overall,"AI/AN, non-Hispanic",Overall,5.6,966.8,2022-10-01T00:00:00.000
Combined,2021-22,2021,40,Overall,Overall,"Black, non-Hispanic",Overall,12.2,12.2,2021-10-09T00:00:00.000
Combined,2021-22,2021,41,Overall,Overall,"Black, non-Hispanic",Overall,11.8,24,2021-10-16T00:00:00.000
Combined,2021-22,2021,42,Overall,Overall,"Black, non-Hispanic",Overall,9.5,33.5,2021-10-23T00:00:00.000
Combined,2021-22,2021,43,Overall,Overall,"Black, non-Hispanic",Overall,8.7,42.3,2021-10-30T00:00:00.000
Combined,2021-22,2021,44,Overall,Overall,"Black, non-Hispanic",Overall,8.3,50.6,2021-11-06T00:00:00.000
Combined,2021-22,2021,45,Overall,Overall,"Black, non-Hispanic",Overall,9.5,60.1,2021-11-13T00:00:00.000
Combined,2021-22,2021,46,Overall,Overall,"Black, non-Hispanic",Overall,10.4,70.5,2021-11-20T00:00:00.000
Combined,2021-22,2021,47,Overall,Overall,"Black, non-Hispanic",Overall,12.6,83.1,2021-11-27T00:00:00.000
Combined,2021-22,2021,48,Overall,Overall,"Black, non-Hispanic",Overall,13.4,96.5,2021-12-04T00:00:00.000
Combined,2021-22,2021,49,Overall,Overall,"Black, non-Hispanic",Overall,16.2,112.7,2021-12-11T00:00:00.000
Combined,2021-22,2021,50,Overall,Overall,"Black, non-Hispanic",Overall,19.2,131.9,2021-12-18T00:00:00.000
Combined,2021-22,2021,51,Overall,Overall,"Black, non-Hispanic",Overall,32.5,164.4,2021-12-25T00:00:00.000
Combined,2021-22,2021,52,Overall,Overall,"Black, non-Hispanic",Overall,62.5,227,2022-01-01T00:00:00.000
Combined,2021-22,2022,1,Overall,Overall,"Black, non-Hispanic",Overall,69.7,296.7,2022-01-08T00:00:00.000
Combined,2021-22,2022,2,Overall,Overall,"Black, non-Hispanic",Overall,58.7,355.4,2022-01-15T00:00:00.000
Combined,2021-22,2022,3,Overall,Overall,"Black, non-Hispanic",Overall,39.3,394.7,2022-01-22T00:00:00.000
Combined,2021-22,2022,4,Overall,Overall,"Black, non-Hispanic",Overall,27,421.7,2022-01-29T00:00:00.000
Combined,2021-22,2022,5,Overall,Overall,"Black, non-Hispanic",Overall,17.8,439.5,2022-02-05T00:00:00.000
Combined,2021-22,2022,6,Overall,Overall,"Black, non-Hispanic",Overall,12.4,451.9,2022-02-12T00:00:00.000
Combined,2021-22,2022,7,Overall,Overall,"Black, non-Hispanic",Overall,8.5,460.4,2022-02-19T00:00:00.000
Combined,2021-22,2022,8,Overall,Overall,"Black, non-Hispanic",Overall,6.3,466.7,2022-02-26T00:00:00.000
Combined,2021-22,2022,9,Overall,Overall,"Black, non-Hispanic",Overall,5.2,471.8,2022-03-05T00:00:00.000
Combined,2021-22,2022,10,Overall,Overall,"Black, non-Hispanic",Overall,3.7,475.5,2022-03-12T00:00:00.000
Combined,2021-22,2022,11,Overall,Overall,"Black, non-Hispanic",Overall,3.6,479.1,2022-03-19T00:00:00.000
Combined,2021-22,2022,12,Overall,Overall,"Black, non-Hispanic",Overall,3.5,482.6,2022-03-26T00:00:00.000
Combined,2021-22,2022,13,Overall,Overall,"Black, non-Hispanic",Overall,3.7,486.3,2022-04-02T00:00:00.000
Combined,2021-22,2022,14,Overall,Overall,"Black, non-Hispanic",Overall,3.8,490.1,2022-04-09T00:00:00.000
Combined,2021-22,2022,15,Overall,Overall,"Black, non-Hispanic",Overall,4.8,494.9,2022-04-16T00:00:00.000
Combined,2021-22,2022,16,Overall,Overall,"Black, non-Hispanic",Overall,5,499.9,2022-04-23T00:00:00.000
Combined,2021-22,2022,17,Overall,Overall,"Black, non-Hispanic",Overall,5.7,505.7,2022-04-30T00:00:00.000
Combined,2021-22,2022,18,Overall,Overall,"Black, non-Hispanic",Overall,7.8,513.4,2022-05-07T00:00:00.000
Combined,2021-22,2022,19,Overall,Overall,"Black, non-Hispanic",Overall,9.2,522.7,2022-05-14T00:00:00.000
Combined,2021-22,2022,20,Overall,Overall,"Black, non-Hispanic",Overall,10.2,532.9,2022-05-21T00:00:00.000
Combined,2021-22,2022,21,Overall,Overall,"Black, non-Hispanic",Overall,9.7,542.5,2022-05-28T00:00:00.000
Combined,2021-22,2022,22,Overall,Overall,"Black, non-Hispanic",Overall,10.1,552.6,2022-06-04T00:00:00.000
Combined,2021-22,2022,23,Overall,Overall,"Black, non-Hispanic",Overall,10.3,563,2022-06-11T00:00:00.000
Combined,2021-22,2022,24,Overall,Overall,"Black, non-Hispanic",Overall,9.8,572.8,2022-06-18T00:00:00.000
Combined,2021-22,2022,25,Overall,Overall,"Black, non-Hispanic",Overall,10.9,583.7,2022-06-25T00:00:00.000
Combined,2021-22,2022,26,Overall,Overall,"Black, non-Hispanic",Overall,10.9,594.6,2022-07-02T00:00:00.000
Combined,2021-22,2022,27,Overall,Overall,"Black, non-Hispanic",Overall,12.1,606.7,2022-07-09T00:00:00.000
Combined,2021-22,2022,28,Overall,Overall,"Black, non-Hispanic",Overall,13.9,620.6,2022-07-16T00:00:00.000
Combined,2021-22,2022,29,Overall,Overall,"Black, non-Hispanic",Overall,13.5,634.1,2022-07-23T00:00:00.000
Combined,2021-22,2022,30,Overall,Overall,"Black, non-Hispanic",Overall,14.3,648.4,2022-07-30T00:00:00.000
Combined,2021-22,2022,31,Overall,Overall,"Black, non-Hispanic",Overall,13.7,662.1,2022-08-06T00:00:00.000
Combined,2021-22,2022,32,Overall,Overall,"Black, non-Hispanic",Overall,14,676.1,2022-08-13T00:00:00.000
Combined,2021-22,2022,33,Overall,Overall,"Black, non-Hispanic",Overall,12.6,688.7,2022-08-20T00:00:00.000
Combined,2021-22,2022,34,Overall,Overall,"Black, non-Hispanic",Overall,11.9,700.6,2022-08-27T00:00:00.000
Combined,2021-22,2022,35,Overall,Overall,"Black, non-Hispanic",Overall,9.6,710.2,2022-09-03T00:00:00.000
Combined,2021-22,2022,36,Overall,Overall,"Black, non-Hispanic",Overall,9.2,719.4,2022-09-10T00:00:00.000
Combined,2021-22,2022,37,Overall,Overall,"Black, non-Hispanic",Overall,9.1,728.5,2022-09-17T00:00:00.000
Combined,2021-22,2022,38,Overall,Overall,"Black, non-Hispanic",Overall,8.5,737,2022-09-24T00:00:00.000
Combined,2021-22,2022,39,Overall,Overall,"Black, non-Hispanic",Overall,7.5,744.5,2022-10-01T00:00:00.000
Combined,2021-22,2021,40,Overall,Overall,Hispanic,Overall,9.1,9.1,2021-10-09T00:00:00.000
Combined,2021-22,2021,41,Overall,Overall,Hispanic,Overall,8.3,17.4,2021-10-16T00:00:00.000
Combined,2021-22,2021,42,Overall,Overall,Hispanic,Overall,8.3,25.7,2021-10-23T00:00:00.000
Combined,2021-22,2021,43,Overall,Overall,Hispanic,Overall,9.4,35.1,2021-10-30T00:00:00.000
Combined,2021-22,2021,44,Overall,Overall,Hispanic,Overall,9.6,44.7,2021-11-06T00:00:00.000
Combined,2021-22,2021,45,Overall,Overall,Hispanic,Overall,11.4,56.1,2021-11-13T00:00:00.000
Combined,2021-22,2021,46,Overall,Overall,Hispanic,Overall,11.6,67.7,2021-11-20T00:00:00.000
Combined,2021-22,2021,47,Overall,Overall,Hispanic,Overall,12,79.8,2021-11-27T00:00:00.000
Combined,2021-22,2021,48,Overall,Overall,Hispanic,Overall,12.4,92.2,2021-12-04T00:00:00.000
Combined,2021-22,2021,49,Overall,Overall,Hispanic,Overall,14,106.2,2021-12-11T00:00:00.000
Combined,2021-22,2021,50,Overall,Overall,Hispanic,Overall,12.3,118.6,2021-12-18T00:00:00.000
Combined,2021-22,2021,51,Overall,Overall,Hispanic,Overall,13.5,132.1,2021-12-25T00:00:00.000
Combined,2021-22,2021,52,Overall,Overall,Hispanic,Overall,23.7,155.8,2022-01-01T00:00:00.000
Combined,2021-22,2022,1,Overall,Overall,Hispanic,Overall,31.8,187.6,2022-01-08T00:00:00.000
Combined,2021-22,2022,2,Overall,Overall,Hispanic,Overall,33.7,221.3,2022-01-15T00:00:00.000
Combined,2021-22,2022,3,Overall,Overall,Hispanic,Overall,27.5,248.8,2022-01-22T00:00:00.000
Combined,2021-22,2022,4,Overall,Overall,Hispanic,Overall,19.3,268.1,2022-01-29T00:00:00.000
Combined,2021-22,2022,5,Overall,Overall,Hispanic,Overall,13.7,281.8,2022-02-05T00:00:00.000
Combined,2021-22,2022,6,Overall,Overall,Hispanic,Overall,10.3,292.2,2022-02-12T00:00:00.000
Combined,2021-22,2022,7,Overall,Overall,Hispanic,Overall,7,299.2,2022-02-19T00:00:00.000
Combined,2021-22,2022,8,Overall,Overall,Hispanic,Overall,5.5,304.6,2022-02-26T00:00:00.000
Combined,2021-22,2022,9,Overall,Overall,Hispanic,Overall,4.5,309.2,2022-03-05T00:00:00.000
Combined,2021-22,2022,10,Overall,Overall,Hispanic,Overall,3.6,312.7,2022-03-12T00:00:00.000
Combined,2021-22,2022,11,Overall,Overall,Hispanic,Overall,3.5,316.2,2022-03-19T00:00:00.000
Combined,2021-22,2022,12,Overall,Overall,Hispanic,Overall,2.7,319,2022-03-26T00:00:00.000
Combined,2021-22,2022,13,Overall,Overall,Hispanic,Overall,2.8,321.8,2022-04-02T00:00:00.000
Combined,2021-22,2022,14,Overall,Overall,Hispanic,Overall,3.4,325.1,2022-04-09T00:00:00.000
Combined,2021-22,2022,15,Overall,Overall,Hispanic,Overall,3.1,328.3,2022-04-16T00:00:00.000
Combined,2021-22,2022,16,Overall,Overall,Hispanic,Overall,3.5,331.8,2022-04-23T00:00:00.000
Combined,2021-22,2022,17,Overall,Overall,Hispanic,Overall,4.1,335.9,2022-04-30T00:00:00.000
Combined,2021-22,2022,18,Overall,Overall,Hispanic,Overall,4.3,340.2,2022-05-07T00:00:00.000
Combined,2021-22,2022,19,Overall,Overall,Hispanic,Overall,4.6,344.8,2022-05-14T00:00:00.000
Combined,2021-22,2022,20,Overall,Overall,Hispanic,Overall,4.8,349.6,2022-05-21T00:00:00.000
Combined,2021-22,2022,21,Overall,Overall,Hispanic,Overall,5.7,355.2,2022-05-28T00:00:00.000
Combined,2021-22,2022,22,Overall,Overall,Hispanic,Overall,5.1,360.3,2022-06-04T00:00:00.000
Combined,2021-22,2022,23,Overall,Overall,Hispanic,Overall,5.6,365.9,2022-06-11T00:00:00.000
Combined,2021-22,2022,24,Overall,Overall,Hispanic,Overall,5.1,371,2022-06-18T00:00:00.000
Combined,2021-22,2022,25,Overall,Overall,Hispanic,Overall,6.2,377.2,2022-06-25T00:00:00.000
Combined,2021-22,2022,26,Overall,Overall,Hispanic,Overall,5.9,383.1,2022-07-02T00:00:00.000
Combined,2021-22,2022,27,Overall,Overall,Hispanic,Overall,6.7,389.8,2022-07-09T00:00:00.000
Combined,2021-22,2022,28,Overall,Overall,Hispanic,Overall,6.5,396.3,2022-07-16T00:00:00.000
Combined,2021-22,2022,29,Overall,Overall,Hispanic,Overall,7.7,404,2022-07-23T00:00:00.000
Combined,2021-22,2022,30,Overall,Overall,Hispanic,Overall,6.8,410.8,2022-07-30T00:00:00.000
Combined,2021-22,2022,31,Overall,Overall,Hispanic,Overall,7.6,418.4,2022-08-06T00:00:00.000
Combined,2021-22,2022,32,Overall,Overall,Hispanic,Overall,6.6,425,2022-08-13T00:00:00.000
Combined,2021-22,2022,33,Overall,Overall,Hispanic,Overall,6.2,431.2,2022-08-20T00:00:00.000
Combined,2021-22,2022,34,Overall,Overall,Hispanic,Overall,6,437.2,2022-08-27T00:00:00.000
Combined,2021-22,2022,35,Overall,Overall,Hispanic,Overall,5.2,442.4,2022-09-03T00:00:00.000
Combined,2021-22,2022,36,Overall,Overall,Hispanic,Overall,5.4,447.8,2022-09-10T00:00:00.000
Combined,2021-22,2022,37,Overall,Overall,Hispanic,Overall,4.6,452.4,2022-09-17T00:00:00.000
Combined,2021-22,2022,38,Overall,Overall,Hispanic,Overall,4.8,457.2,2022-09-24T00:00:00.000
Combined,2021-22,2022,39,Overall,Overall,Hispanic,Overall,4.7,461.9,2022-10-01T00:00:00.000
Combined,2021-22,2021,40,Overall,Overall,"White, non-Hispanic",Overall,9.9,9.9,2021-10-09T00:00:00.000
Combined,2021-22,2021,41,Overall,Overall,"White, non-Hispanic",Overall,9.5,19.5,2021-10-16T00:00:00.000
Combined,2021-22,2021,42,Overall,Overall,"White, non-Hispanic",Overall,9.3,28.8,2021-10-23T00:00:00.000
Combined,2021-22,2021,43,Overall,Overall,"White, non-Hispanic",Overall,9.4,38.2,2021-10-30T00:00:00.000
Combined,2021-22,2021,44,Overall,Overall,"White, non-Hispanic",Overall,9.8,48.1,2021-11-06T00:00:00.000
Combined,2021-22,2021,45,Overall,Overall,"White, non-Hispanic",Overall,11.5,59.5,2021-11-13T00:00:00.000
Combined,2021-22,2021,46,Overall,Overall,"White, non-Hispanic",Overall,12.1,71.6,2021-11-20T00:00:00.000
Combined,2021-22,2021,47,Overall,Overall,"White, non-Hispanic",Overall,12.5,84.1,2021-11-27T00:00:00.000
Combined,2021-22,2021,48,Overall,Overall,"White, non-Hispanic",Overall,15,99.1,2021-12-04T00:00:00.000
Combined,2021-22,2021,49,Overall,Overall,"White, non-Hispanic",Overall,16.1,115.2,2021-12-11T00:00:00.000
Combined,2021-22,2021,50,Overall,Overall,"White, non-Hispanic",Overall,15.1,130.3,2021-12-18T00:00:00.000
Combined,2021-22,2021,51,Overall,Overall,"White, non-Hispanic",Overall,15.6,145.9,2021-12-25T00:00:00.000
Combined,2021-22,2021,52,Overall,Overall,"White, non-Hispanic",Overall,23.2,169,2022-01-01T00:00:00.000
Combined,2021-22,2022,1,Overall,Overall,"White, non-Hispanic",Overall,29.1,198.1,2022-01-08T00:00:00.000
Combined,2021-22,2022,2,Overall,Overall,"White, non-Hispanic",Overall,28.5,226.6,2022-01-15T00:00:00.000
Combined,2021-22,2022,3,Overall,Overall,"White, non-Hispanic",Overall,25.6,252.2,2022-01-22T00:00:00.000
Combined,2021-22,2022,4,Overall,Overall,"White, non-Hispanic",Overall,21,273.2,2022-01-29T00:00:00.000
Combined,2021-22,2022,5,Overall,Overall,"White, non-Hispanic",Overall,15.5,288.7,2022-02-05T00:00:00.000
Combined,2021-22,2022,6,Overall,Overall,"White, non-Hispanic",Overall,11.6,300.3,2022-02-12T00:00:00.000
Combined,2021-22,2022,7,Overall,Overall,"White, non-Hispanic",Overall,8,308.3,2022-02-19T00:00:00.000
Combined,2021-22,2022,8,Overall,Overall,"White, non-Hispanic",Overall,6.3,314.6,2022-02-26T00:00:00.000
Combined,2021-22,2022,9,Overall,Overall,"White, non-Hispanic",Overall,4.7,319.3,2022-03-05T00:00:00.000
Combined,2021-22,2022,10,Overall,Overall,"White, non-Hispanic",Overall,4,323.3,2022-03-12T00:00:00.000
Combined,2021-22,2022,11,Overall,Overall,"White, non-Hispanic",Overall,3.5,326.8,2022-03-19T00:00:00.000
Combined,2021-22,2022,12,Overall,Overall,"White, non-Hispanic",Overall,3.5,330.3,2022-03-26T00:00:00.000
Combined,2021-22,2022,13,Overall,Overall,"White, non-Hispanic",Overall,3.5,333.7,2022-04-02T00:00:00.000
Combined,2021-22,2022,14,Overall,Overall,"White, non-Hispanic",Overall,4,337.7,2022-04-09T00:00:00.000
Combined,2021-22,2022,15,Overall,Overall,"White, non-Hispanic",Overall,5,342.8,2022-04-16T00:00:00.000
Combined,2021-22,2022,16,Overall,Overall,"White, non-Hispanic",Overall,6,348.8,2022-04-23T00:00:00.000
Combined,2021-22,2022,17,Overall,Overall,"White, non-Hispanic",Overall,7,355.8,2022-04-30T00:00:00.000
Combined,2021-22,2022,18,Overall,Overall,"White, non-Hispanic",Overall,7.9,363.7,2022-05-07T00:00:00.000
Combined,2021-22,2022,19,Overall,Overall,"White, non-Hispanic",Overall,9.4,373.1,2022-05-14T00:00:00.000
Combined,2021-22,2022,20,Overall,Overall,"White, non-Hispanic",Overall,9.2,382.3,2022-05-21T00:00:00.000
Combined,2021-22,2022,21,Overall,Overall,"White, non-Hispanic",Overall,8.9,391.2,2022-05-28T00:00:00.000
Combined,2021-22,2022,22,Overall,Overall,"White, non-Hispanic",Overall,8.8,400,2022-06-04T00:00:00.000
Combined,2021-22,2022,23,Overall,Overall,"White, non-Hispanic",Overall,8.2,408.2,2022-06-11T00:00:00.000
Combined,2021-22,2022,24,Overall,Overall,"White, non-Hispanic",Overall,7.7,415.9,2022-06-18T00:00:00.000
